Timestamp,Open,High,Low,Close,Volume
1551049200000,3762.01,3776.99,3730.0,3734.22,1237.4
1551052800000,3734.23,3763.53,3731.09,3760.58,556.7
1551056400000,3760.59,3768.59,3755.97,3763.01,257.39
1551060000000,3763.01,3773.46,3758.0,3773.45,240.77
1551063600000,3773.46,3782.91,3770.02,3776.23,300.64
1551067200000,3776.22,3786.65,3774.65,3781.0,183.18
1551070800000,3781.0,3781.69,3760.0,3781.69,297.68
1551074400000,3781.68,3789.79,3772.33,3776.28,420.67
1551078000000,3776.28,3778.01,3758.0,3758.63,271.76
1551081600000,3758.64,3774.0,3758.64,3773.39,173.39
1551085200000,3773.4,3779.71,3772.78,3773.0,120.26
1551088800000,3773.0,3785.91,3744.45,3781.95,586.06
1551092400000,3780.79,3789.72,3777.11,3779.33,110.95
1551096000000,3779.32,3799.82,3779.3,3788.95,225.27
1551099600000,3788.96,3792.15,3785.0,3790.5,171.75
1551103200000,3790.49,3790.5,3766.97,3778.11,457.88
1551106800000,3778.53,3790.0,3778.31,3789.99,435.36
1551110400000,3790.0,3833.0,3785.6,3830.01,1340.92
1551114000000,3830.01,3835.62,3812.28,3821.67,721.13
1551117600000,3821.66,3859.0,3820.11,3858.17,1540.46
1551121200000,3858.17,3860.0,3845.77,3845.78,345.89
1551124800000,3845.77,3852.82,3800.78,3827.1,1348.46
1551128400000,3827.09,3829.35,3803.16,3804.8,367.97
1551132000000,3804.81,3825.0,3804.79,3821.43,429.24
1551135600000,3821.43,3830.34,3816.19,3818.79,257.07
1551139200000,3818.78,3820.99,3811.91,3819.98,284.29
1551142800000,3819.99,3819.99,3815.44,3819.0,199.53
1551146400000,3819.0,3826.37,3818.98,3822.8,198.92
1551150000000,3822.8,3825.0,3822.79,3824.49,194.11
1551153600000,3824.49,3824.49,3813.0,3814.41,182.27
1551157200000,3814.41,3815.99,3763.71,3792.99,753.54
1551160800000,3792.99,3798.23,3765.8,3776.74,616.93
1551164400000,3776.74,3786.0,3771.39,3786.0,174.01
1551168000000,3785.99,3790.9,3785.99,3790.57,141.52
1551171600000,3790.57,3790.57,3771.19,3790.0,139.86
1551175200000,3790.0,3807.0,3790.0,3800.0,225.22
1551178800000,3800.0,3801.98,3786.44,3789.0,117.13
1551182400000,3789.0,3794.39,3783.48,3788.49,184.78
1551186000000,3788.49,3791.0,3775.0,3790.6,296.61
1551189600000,3790.59,3818.02,3786.82,3811.58,418.53
1551193200000,3811.58,3818.39,3804.0,3811.51,256.62
1551196800000,3811.51,3811.51,3790.85,3792.21,369.38
1551200400000,3792.21,3801.37,3785.0,3799.99,287.84
1551204000000,3800.0,3809.0,3791.1,3792.96,202.27
1551207600000,3792.95,3807.63,3792.9,3800.01,237.64
1551211200000,3800.0,3806.96,3795.0,3795.76,269.49
1551214800000,3795.0,3799.99,3788.02,3790.82,278.89
1551218400000,3790.82,3800.0,3786.38,3796.13,314.88
1551222000000,3796.13,3799.99,3792.5,3799.48,176.03
1551225600000,3799.49,3799.49,3781.15,3784.6,348.55
1551229200000,3784.6,3788.89,3782.5,3782.74,199.67
1551232800000,3783.22,3804.9,3783.13,3802.01,216.78
1551236400000,3802.01,3804.75,3797.99,3800.3,137.83
1551240000000,3800.3,3808.0,3800.29,3801.28,244.04
1551243600000,3800.66,3807.5,3800.0,3807.5,139.34
1551247200000,3807.5,3807.5,3795.65,3797.49,150.95
1551250800000,3796.6,3809.0,3790.0,3807.7,323.01
1551254400000,3807.7,3817.0,3807.69,3810.37,233.07
1551258000000,3810.36,3810.37,3809.14,3810.2,60.57
1551261600000,3810.19,3811.5,3807.0,3807.0,49.3
1551265200000,3807.01,3814.05,3807.0,3813.26,86.56
1551268800000,3813.26,3823.13,3808.03,3811.39,200.07
1551272400000,3811.39,3820.6,3811.1,3813.03,277.92
1551276000000,3813.03,3813.03,3780.0,3805.01,535.97
1551279600000,3805.0,3805.01,3796.53,3797.7,239.94
1551283200000,3797.7,3804.0,3795.0,3801.43,294.27
1551286800000,3801.43,3806.13,3801.42,3804.53,172.05
1551290400000,3804.53,3805.27,3796.8,3796.99,254.21
1551294000000,3796.99,3803.19,3796.62,3803.18,170.64
1551297600000,3803.19,3803.19,3655.0,3724.77,2515.45
1551301200000,3724.77,3749.0,3712.96,3749.0,463.83
1551304800000,3749.0,3775.0,3742.97,3775.0,329.04
1551308400000,3775.0,3809.0,3770.45,3799.91,639.08
1551312000000,3800.35,3808.02,3792.38,3806.05,265.78
1551315600000,3806.05,3814.99,3805.97,3812.7,287.01
1551319200000,3811.86,3814.99,3803.05,3803.4,200.83
1551322800000,3803.4,3805.99,3800.0,3802.37,223.78
1551326400000,3801.73,3809.09,3800.02,3806.3,171.69
1551330000000,3806.3,3809.99,3806.3,3809.99,170.55
1551333600000,3809.99,3809.99,3804.31,3804.62,113.0
1551337200000,3804.61,3805.39,3801.0,3804.57,100.78
1551340800000,3804.57,3835.55,3804.56,3824.99,380.94
1551344400000,3824.99,3830.27,3818.68,3825.5,168.57
1551348000000,3825.51,3825.51,3815.0,3815.01,98.88
1551351600000,3815.01,3825.7,3815.0,3821.37,154.14
1551355200000,3821.38,3826.62,3816.0,3819.15,465.23
1551358800000,3819.15,3819.15,3814.98,3815.0,191.33
1551362400000,3815.0,3824.36,3814.99,3820.94,256.95
1551366000000,3820.94,3910.0,3754.37,3841.85,2615.64
1551369600000,3841.63,3859.5,3803.0,3823.65,975.75
1551373200000,3823.01,3823.01,3781.44,3795.99,664.61
1551376800000,3795.99,3815.0,3783.27,3814.99,503.13
1551380400000,3815.0,3819.15,3794.22,3808.29,376.63
1551384000000,3808.29,3810.0,3794.49,3803.17,396.42
1551387600000,3803.92,3807.0,3800.0,3802.55,305.71
1551391200000,3802.55,3802.55,3786.59,3794.84,473.17
1551394800000,3794.84,3801.43,3788.28,3792.14,291.95
1551398400000,3792.14,3799.77,3792.14,3794.99,269.71
1551402000000,3794.99,3804.74,3791.65,3804.0,277.08
1551405600000,3804.0,3804.82,3799.91,3800.67,178.53
1551409200000,3800.67,3806.52,3800.66,3806.52,155.82
1551412800000,3806.52,3806.52,3799.94,3802.13,173.39
1551416400000,3802.12,3803.0,3800.06,3800.39,115.66
1551420000000,3800.39,3802.0,3800.0,3801.79,136.36
1551423600000,3801.8,3809.28,3791.31,3809.28,677.26
1551427200000,3809.28,3809.99,3802.86,3809.4,120.2
1551430800000,3809.4,3826.0,3809.39,3816.19,264.11
1551434400000,3816.2,3816.2,3809.21,3811.72,88.7
1551438000000,3811.71,3815.0,3809.4,3810.19,119.3
1551441600000,3810.2,3811.66,3808.87,3809.84,109.31
1551445200000,3809.85,3817.26,3807.32,3817.0,213.54
1551448800000,3817.0,3819.97,3813.02,3819.88,215.87
1551452400000,3819.88,3819.99,3814.57,3815.28,246.21
1551456000000,3815.27,3833.0,3815.27,3828.56,514.97
1551459600000,3828.56,3843.0,3828.52,3833.71,493.25
1551463200000,3833.72,3835.74,3824.5,3834.34,351.93
1551466800000,3834.35,3835.88,3827.64,3829.67,255.06
1551470400000,3828.8,3829.99,3827.62,3829.01,302.92
1551474000000,3829.01,3834.51,3828.0,3829.33,307.37
1551477600000,3829.35,3840.0,3792.0,3814.01,907.85
1551481200000,3814.01,3816.0,3805.0,3806.17,322.29
1551484800000,3806.17,3814.08,3802.94,3811.72,214.55
1551488400000,3811.72,3815.47,3810.0,3815.35,144.17
1551492000000,3815.35,3816.0,3812.5,3815.3,146.44
1551495600000,3815.96,3818.08,3814.23,3816.81,130.53
1551499200000,3816.81,3816.81,3795.0,3803.0,255.36
1551502800000,3803.0,3810.0,3796.57,3804.46,114.33
1551506400000,3804.46,3807.25,3802.15,3802.15,58.33
1551510000000,3802.16,3802.16,3785.25,3792.82,157.42
1551513600000,3792.82,3801.0,3763.0,3797.14,343.73
1551517200000,3797.29,3801.62,3794.0,3794.01,58.57
1551520800000,3794.0,3802.68,3791.85,3802.68,58.46
1551524400000,3802.68,3816.21,3802.09,3808.89,79.98
1551528000000,3808.9,3814.91,3807.0,3811.01,119.97
1551531600000,3811.01,3817.0,3810.0,3811.43,119.91
1551535200000,3811.43,3812.0,3805.08,3808.0,144.62
1551538800000,3808.0,3813.67,3801.0,3801.01,280.48
1551542400000,3801.01,3810.27,3793.0,3805.81,264.62
1551546000000,3805.81,3805.81,3796.57,3799.65,178.69
1551549600000,3796.79,3805.8,3793.87,3803.01,174.24
1551553200000,3803.52,3808.08,3800.02,3808.08,119.38
1551556800000,3808.08,3808.29,3801.0,3803.01,134.13
1551560400000,3803.01,3810.0,3801.75,3810.0,129.32
1551564000000,3810.0,3813.83,3805.51,3811.85,177.53
1551567600000,3811.88,3812.0,3807.98,3809.7,115.89
1551571200000,3809.7,3815.48,3808.44,3814.24,307.22
1551574800000,3814.24,3815.48,3813.45,3815.48,139.64
1551578400000,3815.47,3815.48,3807.98,3809.53,207.96
1551582000000,3809.53,3812.19,3807.98,3810.33,99.96
1551585600000,3810.33,3814.35,3810.32,3812.58,92.04
1551589200000,3812.58,3812.58,3810.0,3811.45,69.87
1551592800000,3811.46,3811.65,3810.01,3811.63,39.32
1551596400000,3811.63,3811.63,3810.29,3811.09,67.63
1551600000000,3811.1,3811.14,3801.0,3803.46,96.78
1551603600000,3803.47,3809.27,3803.46,3807.74,36.25
1551607200000,3807.74,3809.27,3807.73,3809.27,40.63
1551610800000,3809.27,3813.0,3809.0,3809.01,90.23
1551614400000,3809.01,3809.21,3805.8,3808.4,42.5
1551618000000,3808.4,3809.21,3778.78,3809.21,415.95
1551621600000,3809.21,3809.99,3800.0,3802.18,100.55
1551625200000,3802.17,3802.18,3780.42,3785.82,373.38
1551628800000,3785.82,3793.87,3774.08,3790.08,301.03
1551632400000,3790.07,3793.34,3790.07,3792.92,138.07
1551636000000,3792.92,3792.99,3790.07,3792.01,163.6
1551639600000,3792.01,3792.02,3789.87,3790.72,135.93
1551643200000,3790.74,3795.09,3790.74,3794.92,119.91
1551646800000,3794.92,3794.92,3786.04,3788.98,380.24
1551650400000,3788.98,3790.62,3781.2,3785.0,229.79
1551654000000,3785.0,3789.19,3763.62,3786.93,412.2
1551657600000,3786.93,3804.99,3786.93,3804.37,312.04
1551661200000,3804.36,3804.99,3800.21,3803.74,134.6
1551664800000,3803.74,3803.74,3790.0,3790.0,178.61
1551668400000,3790.71,3790.71,3773.89,3783.03,230.77
1551672000000,3783.03,3783.03,3724.56,3748.78,974.06
1551675600000,3748.77,3748.78,3691.85,3723.52,1226.49
1551679200000,3723.52,3727.0,3709.22,3725.72,269.53
1551682800000,3725.72,3733.23,3721.13,3721.13,103.19
1551686400000,3721.12,3723.34,3706.5,3707.69,232.33
1551690000000,3707.7,3717.57,3700.6,3702.55,193.54
1551693600000,3702.56,3703.37,3672.39,3697.21,428.19
1551697200000,3694.44,3715.36,3689.41,3703.17,275.79
1551700800000,3703.17,3705.05,3688.88,3696.07,251.59
1551704400000,3696.06,3708.93,3689.39,3704.99,297.0
1551708000000,3704.99,3709.28,3703.0,3707.95,309.06
1551711600000,3707.95,3716.9,3697.17,3703.37,342.3
1551715200000,3703.37,3715.0,3702.64,3713.41,278.82
1551718800000,3713.41,3718.0,3711.0,3711.0,258.79
1551722400000,3710.79,3710.8,3700.0,3707.06,453.35
1551726000000,3707.08,3707.87,3700.25,3703.67,290.99
1551729600000,3703.67,3716.85,3703.17,3704.01,465.87
1551733200000,3704.02,3708.94,3697.0,3701.04,280.22
1551736800000,3701.04,3705.44,3689.31,3689.34,245.42
1551740400000,3689.34,3702.3,3683.0,3700.72,303.22
1551744000000,3700.02,3707.33,3700.0,3704.43,228.52
1551747600000,3704.43,3706.97,3697.5,3698.02,201.7
1551751200000,3698.02,3703.0,3692.36,3693.63,329.6
1551754800000,3693.64,3700.44,3693.63,3695.26,214.72
1551758400000,3695.26,3705.0,3693.85,3704.0,150.53
1551762000000,3704.0,3707.12,3703.99,3706.68,113.64
1551765600000,3706.68,3710.0,3706.68,3709.5,127.54
1551769200000,3709.51,3715.0,3709.5,3715.0,80.34
1551772800000,3715.0,3729.01,3714.99,3728.8,221.06
1551776400000,3728.8,3728.81,3720.26,3720.36,62.31
1551780000000,3720.36,3723.6,3716.35,3722.11,73.47
1551783600000,3722.11,3723.6,3718.83,3723.59,145.45
1551787200000,3723.59,3742.28,3723.59,3731.99,288.7
1551790800000,3732.0,3843.1,3731.99,3836.61,2058.54
1551794400000,3836.61,3837.05,3805.07,3819.5,662.72
1551798000000,3819.5,3837.17,3815.0,3825.01,473.91
1551801600000,3825.79,3876.65,3809.49,3832.97,1865.9
1551805200000,3832.96,3845.89,3824.09,3838.9,329.24
1551808800000,3838.91,3845.29,3827.86,3838.31,265.83
1551812400000,3838.19,3851.55,3836.96,3849.01,295.23
1551816000000,3849.01,3849.01,3832.59,3839.13,392.45
1551819600000,3839.13,3839.91,3826.0,3834.83,346.95
1551823200000,3834.83,3836.0,3826.6,3835.0,282.8
1551826800000,3835.0,3844.59,3833.59,3844.59,319.09
1551830400000,3844.59,3857.46,3812.35,3831.99,896.64
1551834000000,3831.99,3831.99,3820.0,3829.25,332.36
1551837600000,3829.25,3830.6,3825.13,3829.97,199.52
1551841200000,3830.42,3831.0,3816.0,3819.54,314.13
1551844800000,3819.54,3826.06,3812.0,3822.04,246.81
1551848400000,3822.04,3834.14,3821.76,3824.3,240.21
1551852000000,3824.3,3846.91,3822.45,3837.71,267.45
1551855600000,3837.72,3845.66,3837.71,3837.72,209.64
1551859200000,3837.72,3837.72,3827.5,3835.17,165.25
1551862800000,3835.17,3844.99,3827.91,3843.47,118.0
1551866400000,3843.48,3894.7,3836.0,3846.04,936.28
1551870000000,3846.04,3859.56,3840.01,3852.02,163.07
1551873600000,3852.02,3854.95,3845.0,3846.69,185.38
1551877200000,3846.68,3850.51,3834.09,3840.57,312.08
1551880800000,3840.57,3840.57,3825.1,3838.0,172.85
1551884400000,3838.0,3850.0,3837.99,3848.32,203.32
1551888000000,3848.32,3857.1,3842.0,3857.09,280.55
1551891600000,3857.1,3857.1,3845.0,3846.91,314.46
1551895200000,3847.79,3849.93,3840.17,3849.92,225.3
1551898800000,3849.93,3849.93,3841.85,3844.95,262.61
1551902400000,3844.94,3848.02,3842.3,3843.49,182.28
1551906000000,3843.42,3849.99,3840.77,3848.0,201.2
1551909600000,3848.01,3854.75,3845.41,3853.0,225.6
1551913200000,3851.91,3855.5,3850.0,3851.89,256.19
1551916800000,3851.89,3870.0,3846.18,3864.47,460.37
1551920400000,3864.47,3887.43,3860.0,3870.14,499.87
1551924000000,3870.13,3870.14,3861.34,3867.5,324.68
1551927600000,3867.5,3884.37,3865.06,3874.42,481.42
1551931200000,3874.42,3891.0,3868.46,3884.49,680.93
1551934800000,3884.49,3887.0,3860.2,3866.03,237.41
1551938400000,3866.03,3867.29,3842.76,3857.66,332.62
1551942000000,3857.66,3859.91,3855.26,3859.91,188.9
1551945600000,3859.91,3859.91,3846.24,3848.22,152.44
1551949200000,3848.22,3849.89,3839.05,3844.32,206.96
1551952800000,3844.32,3845.49,3830.79,3845.02,142.91
1551956400000,3845.0,3853.06,3844.99,3851.2,96.81
1551960000000,3851.21,3865.0,3845.0,3863.38,185.18
1551963600000,3863.39,3866.01,3856.57,3858.0,178.93
1551967200000,3858.0,3875.0,3845.0,3875.0,354.37
1551970800000,3875.0,3884.45,3862.13,3862.14,452.75
1551974400000,3862.14,3872.14,3862.13,3872.14,329.87
1551978000000,3872.14,3879.0,3853.03,3859.66,419.9
1551981600000,3859.65,3870.48,3859.46,3869.0,246.74
1551985200000,3869.0,3873.57,3863.3,3865.0,251.59
1551988800000,3865.0,3872.86,3862.02,3870.44,268.22
1551992400000,3870.45,3871.93,3862.0,3871.01,242.1
1551996000000,3871.01,3873.57,3860.9,3864.93,229.57
1551999600000,3864.93,3868.04,3852.52,3857.05,343.46
1552003200000,3857.04,3866.0,3850.0,3864.11,270.41
1552006800000,3864.11,3868.67,3862.9,3865.88,76.02
